SBD,Sở GD,Toán,Văn,Sử,Địa,Lí,Hóa,Sinh,Ngoại ngữ,GDCD,Năm thi
2020575,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,5.0,5.5,5.0,,,,4.6,7.5,2023
2020576,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,3.5,5.75,,,,7.8,7.5,2023
2020577,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.0,,,4.75,6.25,7.5,7.4,,2023
2020578,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.0,4.75,3.5,,,,2.6,7.5,2023
2020579,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.5,6.5,5.25,,,,6.8,8.75,2023
2020580,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.0,7.75,6.0,,,,5.0,9.75,2023
2020581,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,4.75,6.5,,,,7.2,8.5,2023
2020582,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,4.25,5.5,3.75,,,,2.6,6.25,2023
2020583,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,6.5,7.5,6.25,7.2,,2023
2020584,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5.0,,,5.5,6.0,7.0,5.0,,2023
2020585,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,8.0,7.75,7.5,,,,8.6,9.25,2023
2020586,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.2,5.75,3.75,4.0,,,,5.4,6.0,2023
2020587,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.0,,,7.25,7.5,6.75,5.6,,2023
2020588,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,5.0,6.5,,,,8.6,8.5,2023
2020589,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,,,7.5,7.0,6.5,8.2,,2023
2020590,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.0,,,6.25,5.5,5.5,7.8,,2023
2020591,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.75,4.25,5.75,,,,5.6,7.75,2023
2020592,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,7.5,6.75,,,,7.4,9.5,2023
2020593,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,6.0,6.5,,,,6.4,9.25,2023
2020594,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,,,7.25,6.75,5.5,7.6,,2023
2020595,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,6.25,6.0,6.0,,,,6.8,8.25,2023
2020596,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.75,5.5,7.0,,,,6.0,7.75,2023
2020597,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,4.5,7.5,,,,5.6,8.0,2023
2020598,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.5,4.0,5.5,,,,6.2,8.0,2023
2020599,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.75,,,6.0,7.75,6.25,3.4,,2023
2020600,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.4,5.5,,,4.25,6.25,6.25,8.2,,2023
2020601,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5.25,3.75,4.75,,,,6.4,8.75,2023
2020602,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.75,8.75,8.0,,,,4.8,8.25,2023
2020603,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.0,6.25,6.0,,,,5.6,8.75,2023
2020604,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.75,,,5.75,6.5,5.75,4.8,,2023
2020605,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,,,5.5,7.25,7.75,8.6,,2023
2020606,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.5,,,4.75,7.0,7.25,6.6,,2023
2020607,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,5.5,5.25,,,,4.6,7.25,2023
2020608,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,7.5,6.0,,,,7.8,8.0,2023
2020609,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.75,,,5.75,6.75,5.75,5.0,,2023
2020610,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,5.5,,,4.25,5.75,5.75,2.6,,2023
2020611,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,5.0,6.25,4.0,,,,5.0,6.25,2023
2020612,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,5.5,,,4.0,4.75,3.5,6.2,,2023
2020613,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.5,7.0,5.0,,,,6.8,9.25,2023
2020614,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,6.25,5.5,4.5,,,,5.2,8.0,2023
2020615,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.5,2.25,4.75,,,,5.4,8.25,2023
2020616,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,4.75,5.25,4.5,,,,7.8,9.25,2023
2020617,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.25,8.75,7.25,,,,8.0,10.0,2023
2020618,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,4.75,,,5.0,6.75,6.5,5.0,,2023
2020619,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,,,5.25,7.0,4.75,4.4,,2023
2020620,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.5,7.0,6.5,,,,,8.25,2023
2020621,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.25,7.0,8.25,,,,4.2,9.75,2023
2020622,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,2.5,7.25,7.0,5.2,,2023
2020623,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,5.5,,,5.25,6.25,7.25,6.6,,2023
2020624,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,,,7.25,7.0,7.0,6.0,,2023
2020625,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,4.25,4.75,,,,6.8,8.0,2023
2020626,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,6.0,6.5,,,,4.0,7.0,2023
2020627,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,5.75,7.75,5.5,4.0,,2023
2020628,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.75,,,4.75,6.5,5.25,4.4,,2023
2020629,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,8.5,7.0,,,,7.4,9.5,2023
2020630,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,,,7.25,6.5,6.75,6.4,,2023
2020631,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.5,,,3.5,5.5,7.0,7.2,,2023
2020632,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,3.75,,,7.25,9.0,7.25,6.2,,2023
2020633,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,4.5,,,4.0,2.0,4.0,5.8,,2023
2020634,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,4.5,4.5,6.0,,,,4.8,7.25,2023
2020635,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,7.0,6.0,,,,5.6,9.0,2023
2020636,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.0,,,5.5,7.25,7.5,6.8,,2023
2020637,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,5.25,5.25,6.0,,,,6.2,7.5,2023
2020638,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5.75,7.75,5.25,,,,5.0,8.5,2023
2020639,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,6.75,6.0,,,,8.2,8.0,2023
2020640,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,6.5,5.5,,,,6.2,8.25,2023
2020641,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,5.0,5.0,4.5,,,,2.0,7.0,2023
2020642,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.5,,,5.25,4.5,5.0,6.6,,2023
2020643,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,,,6.5,7.5,5.75,6.2,,2023
2020644,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.5,7.75,7.75,,,,9.2,9.25,2023
2020645,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.5,5.0,5.25,,,,4.0,7.75,2023
2020646,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.0,6.75,5.75,,,,8.4,8.75,2023
2020647,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.0,6.0,5.0,,,,8.0,8.5,2023
2020648,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,7.0,8.5,8.0,9.0,,2023
2020649,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.0,,,5.75,8.25,5.25,5.0,,2023
2020650,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.0,8.5,8.0,,,,5.2,9.75,2023
2020651,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.25,,,5.5,5.75,6.25,6.2,,2023
2020652,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.0,6.5,7.25,,,,6.4,8.5,2023
2020653,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.0,,,5.25,6.75,6.25,9.0,,2023
2020654,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,4.25,,,5.75,7.75,6.75,8.6,,2023
2020655,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.25,,,6.25,7.0,6.0,8.2,,2023
2020656,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.5,7.75,7.25,,,,7.4,10.0,2023
2020657,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.75,,,5.75,5.75,4.75,8.4,,2023
2020658,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.25,6.75,3.0,,,,6.8,7.0,2023
2020659,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.75,,,8.25,8.0,6.25,7.2,,2023
2020660,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,,,6.5,7.5,7.5,7.6,,2023
2020661,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.0,0.5,4.75,2.25,,,,1.0,4.75,2023
2020662,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.0,7.5,7.5,,,,8.6,8.0,2023
2020663,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,7.25,7.5,6.25,7.6,,2023
2020664,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.75,7.0,6.0,,,,8.0,9.0,2023
2020665,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.25,4.75,6.25,,,,7.8,7.75,2023
2020666,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,,,5.75,7.75,7.0,7.8,,2023
2020667,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,,,5.25,6.5,7.25,6.2,,2023
2020668,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,,,7.0,6.5,5.75,7.6,,2023
2020669,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,,,6.25,6.75,6.0,7.4,,2023
2020670,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,,,4.25,7.0,4.0,7.2,,2023
2020671,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,4.5,,,4.0,6.25,4.75,5.0,,2023
2020672,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,7.0,6.0,,,,7.6,8.75,2023
2020673,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.75,,,8.25,8.25,6.5,5.4,,2023
2020674,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.0,,,6.5,4.75,5.25,3.4,,2023
2020675,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,5.75,5.75,5.0,,,,7.4,8.0,2023
2020676,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,4.25,6.5,,,,5.8,8.0,2023
2020677,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.5,,,8.0,8.0,6.75,4.8,,2023
2020678,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,5.5,5.25,,,,5.2,7.75,2023
2020679,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,6.5,8.25,7.5,8.0,,2023
2020680,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5.75,,,7.5,8.25,7.75,7.6,,2023
2020681,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,4.5,6.0,7.0,,,,5.4,8.75,2023
2020682,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,,,6.0,7.75,6.75,6.6,,2023
2020683,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,5.25,,,5.0,6.5,6.25,3.4,,2023
2020684,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.0,,,7.5,7.75,5.25,6.0,,2023
2020685,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.0,7.25,6.0,,,,4.2,8.75,2023
2020686,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,3.25,4.25,,,,3.4,7.0,2023
2020687,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,,,5.75,6.25,6.25,3.8,,2023
2020688,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,6.5,6.75,,,,5.4,9.5,2023
2020689,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,5.5,6.25,,,,3.8,8.75,2023
2020690,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,,,4.75,6.75,7.5,3.8,,2023
2020691,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,7.25,7.75,,,,8.6,9.0,2023
2020692,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.0,4.75,5.25,,,,6.4,9.0,2023
2020693,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.0,,,4.75,6.5,6.0,4.6,,2023
2020694,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,6.25,5.0,,,,4.6,7.75,2023
2020695,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,5.75,,,4.25,5.75,4.5,4.0,,2023
2020696,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.5,,,6.5,6.5,6.0,8.6,,2023
2020697,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5.25,7.75,6.25,,,,7.4,8.5,2023
2020698,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.0,,,8.25,6.25,6.75,6.0,,2023
2020699,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,4.0,6.0,6.0,,,,7.0,8.25,2023
2020700,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,6.25,7.5,,,,8.6,9.5,2023
2020701,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,6.25,4.75,,,,7.8,7.75,2023
2020702,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.0,,,4.25,5.5,6.75,6.6,,2023
2020703,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.75,8.0,7.0,,,,8.0,9.5,2023
2020704,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,,,7.5,8.5,6.5,6.0,,2023
2020705,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,5.75,6.0,6.75,,,,7.2,7.75,2023
2020706,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,5.5,,,4.75,3.25,5.25,5.0,,2023
2020707,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,6.5,5.0,3.75,,,,7.2,7.25,2023
2020708,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.5,5.5,6.75,,,,4.0,7.5,2023
2020709,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.5,5.75,6.0,,,,5.8,6.75,2023
2020710,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.75,4.5,6.0,,,,6.4,7.75,2023
2020711,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,6.5,6.5,,,,7.6,9.75,2023
2020712,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.0,5.75,7.25,,,,7.8,8.5,2023
2020713,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,5.0,6.75,,,,6.6,8.25,2023
2020714,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.75,,,5.25,7.25,7.0,6.6,,2023
2020715,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.75,6.5,6.75,,,,6.0,9.25,2023
2020716,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.5,8.25,7.0,,,,9.0,9.0,2023
2020717,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,5.25,4.75,5.75,,,,3.0,7.25,2023
2020718,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,6.25,5.5,,,,8.4,7.75,2023
2020719,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,6.25,7.75,6.5,4.2,,2023
2020720,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,3.75,,,6.25,6.75,7.75,9.2,,2023
2020721,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.75,,,6.75,7.25,5.75,6.2,,2023
2020722,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,7.0,6.0,6.25,,,,4.8,7.75,2023
2020723,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,7.25,5.5,5.0,7.4,,2023
2020724,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.25,6.5,6.25,,,,9.2,8.25,2023
2020725,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,,,7.25,6.75,4.25,5.4,,2023
2020726,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,5.5,4.0,5.0,,,,2.8,7.75,2023
2020727,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.0,,,7.25,5.5,2.75,6.8,,2023
2020728,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.0,,,8.0,7.75,6.5,5.8,,2023
2020729,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,4.75,,,5.5,6.25,5.5,5.6,,2023
2020730,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.0,,,5.5,4.75,3.75,6.2,,2023
2020731,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,4.5,6.75,,,,7.6,6.25,2023
2020732,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.75,6.5,6.25,,,,7.2,9.5,2023
2020733,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.75,,,4.5,5.0,7.0,6.2,,2023
2020734,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,6.5,3.75,5.0,,,,7.0,6.75,2023
2020735,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,,,5.75,8.5,5.75,6.2,,2023
2020736,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.2,6.5,3.25,6.0,,,,4.0,8.25,2023
2020737,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.0,,,4.25,6.75,6.0,5.2,,2023
2020738,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.75,7.25,5.5,,,,6.6,8.5,2023
2020739,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.5,4.5,6.25,,,,3.4,7.5,2023
2020740,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,7.0,6.5,,,,4.2,8.75,2023
2020741,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.0,4.5,6.0,,,,5.6,9.0,2023
2020742,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,,,8.75,6.75,7.25,9.4,,2023
2020743,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.25,,,5.5,6.25,5.25,7.4,,2023
2020744,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.0,7.25,5.5,,,,7.6,8.75,2023
2020745,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,4.75,,,5.75,5.5,6.0,6.4,,2023
2020746,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,,,5.5,6.75,6.25,6.6,,2023
2020747,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.5,,,5.0,6.75,6.25,6.6,,2023
2020748,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.75,4.75,4.75,,,,4.8,7.0,2023
2020749,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,,,7.0,8.25,5.75,6.6,,2023
2020750,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.0,,,5.5,7.25,6.0,5.8,,2023
2020751,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,5.5,5.75,5.25,,,,7.8,8.75,2023
2020752,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,5.25,5.75,,,,5.0,7.5,2023
2020753,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,,,5.25,7.0,4.75,5.8,,2023
2020754,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.75,,,8.5,6.75,6.75,,,2023
2020755,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.75,5.75,6.0,,,,7.6,7.75,2023
2020756,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.25,6.25,6.5,,,,6.8,7.25,2023
2020757,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.0,,,5.75,6.0,6.25,7.4,,2023
2020758,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,,,7.0,6.75,7.0,6.2,,2023
2020759,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.5,5.5,4.5,,,,5.2,8.5,2023
2020760,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.0,,,5.0,6.75,5.5,8.2,,2023
2020761,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,,,7.0,6.0,5.5,6.8,,2023
2020762,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,7.75,7.25,7.75,7.8,,2023
2020763,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.0,,,6.5,4.25,4.5,6.2,,2023
2020764,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.25,5.25,6.25,,,,7.8,8.75,2023
2020765,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,,,4.75,5.75,6.0,7.4,,2023
2020766,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,6.75,5.0,,,,8.4,9.0,2023
2020767,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,6.25,6.0,,,,7.6,7.25,2023
2020768,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,2.0,2.75,3.75,,,,3.2,4.5,2023
2020769,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,,,7.75,5.5,7.0,8.8,,2023
2020770,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.25,,,5.75,4.25,6.25,6.4,,2023
2020771,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.0,,,2.75,5.25,4.75,5.6,,2023
2020772,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.0,,,6.0,5.5,6.75,4.8,,2023
2020773,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.5,,,6.5,7.25,6.25,7.2,,2023
2020774,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.0,,,6.75,7.25,6.75,2.8,,2023
2020775,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,,,6.5,6.25,6.5,5.8,,2023
2020776,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,,,5.75,6.75,5.5,7.0,,2023
2020777,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,,,6.75,7.0,5.25,5.8,,2023
2020778,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.5,6.5,5.75,,,,7.2,9.25,2023
2020779,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.25,,,3.5,4.75,5.5,7.2,,2023
2020780,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,,,6.5,7.25,7.0,8.2,,2023
2020781,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5.75,8.25,7.0,,,,8.0,9.0,2023
2020782,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,6.75,6.5,,,,5.4,8.5,2023
2020783,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,3.75,6.0,,,,5.4,8.5,2023
2020784,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.0,8.5,7.0,,,,7.8,10.0,2023
2020785,Sở GD&ĐT Thành Phố Hồ Chí Minh,2.4,6.5,2.5,6.0,,,,6.2,8.0,2023
2020786,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,6.25,5.0,,,,7.6,8.5,2023
2020787,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,,,6.5,6.5,6.5,6.4,,2023
2020788,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.25,,,3.5,6.0,4.25,5.8,,2023
2020789,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.25,4.0,4.75,,,,6.0,6.5,2023
2020790,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.5,,,4.75,4.0,5.75,4.4,,2023
2020791,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,,,3.25,5.75,6.5,3.6,,2023
2020792,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,7.5,8.25,,,,8.4,9.75,2023
2020793,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,8.25,7.25,,,,8.2,8.75,2023
2020794,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,8.0,7.75,,,,6.2,8.5,2023
2020795,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.5,7.0,6.25,,,,8.0,8.75,2023
2020796,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.0,4.0,5.0,,,,7.4,6.75,2023
2020797,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.25,4.0,5.5,,,,6.8,8.75,2023
2020798,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,6.75,7.0,4.25,6.8,,2023
2020799,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,5.25,5.75,,,,7.2,8.5,2023
2020800,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,4.5,5.25,,,,2.8,8.25,2023
2020801,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7.0,,,7.25,6.75,6.75,4.6,,2023
2020802,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.5,,,7.5,8.25,7.75,8.4,,2023
