SBD,Sở GD,Toán,Văn,Sử,Địa,Lí,Hoá,Sinh,Ngoại ngữ,GDCD,Năm thi
2006141,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,6.5,4.5,6.5,,,,5.0,8.25,2021
2006142,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.5,,,8.75,,6.0,8.2,,2021
2006143,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,4.0,,,6.5,,7.0,4.4,,2021
2006144,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,4.0,6.0,6.75,,,,4.0,7.5,2021
2006145,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.25,,,6.5,,6.5,8.6,,2021
2006146,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.0,7.75,6.75,,,,6.8,9.5,2021
2006147,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.0,,,5.25,,7.0,6.8,,2021
2006148,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.5,5.0,6.75,,,,4.8,7.75,2021
2006149,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,5.75,2.5,8.0,,,,3.4,6.75,2021
2006150,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,7.5,,7.0,5.4,,2021
2006151,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.25,5.25,7.5,,,,4.2,7.0,2021
2006152,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.5,7.75,7.25,,,,8.6,8.75,2021
2006153,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.2,7.25,,,5.25,,5.0,3.8,,2021
2006154,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.25,,,5.25,,4.25,9.2,,2021
2006155,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,,,5.25,,5.5,9.4,,2021
2006156,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.5,6.75,8.25,,,,9.2,8.75,2021
2006157,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.5,4.25,7.5,,,,3.0,6.75,2021
2006158,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,6.25,,6.75,9.2,,2021
2006159,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.0,6.75,3.25,5.5,,,,4.0,7.25,2021
2006160,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,7.25,6.5,7.25,,,,3.0,8.5,2021
2006161,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,4.0,7.25,,,,4.4,9.0,2021
2006162,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.75,2.25,6.25,,,,5.4,8.0,2021
2006163,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,,,6.25,,5.75,4.0,,2021
2006164,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,,,6.0,,7.25,6.6,,2021
2006165,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.25,2.0,6.75,,,,6.0,7.5,2021
2006166,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,,,6.5,,6.75,7.0,,2021
2006167,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.0,5.75,3.5,6.25,,,,4.4,8.0,2021
2006168,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.5,,,6.25,,5.25,6.2,,2021
2006169,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.75,,,6.0,,4.5,3.8,,2021
2006170,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,7.0,4.75,7.75,,,,5.0,7.5,2021
2006171,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.0,3.5,7.5,,,,4.0,7.0,2021
2006172,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.75,,,6.75,,7.75,5.2,,2021
2006173,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.75,5.5,6.25,,,,8.2,8.75,2021
2006174,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.0,2.75,6.0,,,,4.2,7.5,2021
2006175,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.0,6.75,7.5,,,,8.8,10.0,2021
2006176,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.25,,,6.0,,6.0,8.4,,2021
2006177,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.08,,,5.0,,3.75,4.4,,2021
2006178,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.4,5.0,,,4.25,,3.5,2.6,,2021
2006179,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,6.75,,6.25,4.6,,2021
2006180,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.25,,,6.5,,5.25,5.2,,2021
2006181,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,3.25,,,6.0,,4.0,2.8,,2021
2006182,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.25,8.25,7.75,,,,6.0,9.75,2021
2006183,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,,,6.25,,5.0,6.8,,2021
2006184,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.0,8.0,8.0,,,,4.6,8.75,2021
2006185,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.25,5.75,7.5,,,,8.0,9.25,2021
2006186,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.0,,,6.25,,4.75,6.6,,2021
2006187,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,7.0,,5.0,5.4,,2021
2006188,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,4.75,,,5.5,,7.5,5.2,,2021
2006189,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,4.5,4.75,7.0,,,,4.4,9.0,2021
2006190,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5.25,,,5.5,,5.75,5.2,,2021
2006191,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.75,,,6.25,,6.25,5.8,,2021
2006192,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,4.0,6.75,6.75,,,,3.0,8.0,2021
2006193,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,3.75,,,6.5,,5.5,4.4,,2021
2006194,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,5.25,3.25,6.75,,,,3.2,8.0,2021
2006195,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,,,6.75,,8.25,9.4,,2021
2006196,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.0,4.75,6.0,,,,9.2,8.75,2021
2006197,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.0,,,7.0,,5.5,4.8,,2021
2006198,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,5.25,6.75,,,,9.8,8.75,2021
2006199,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.25,5.75,8.0,,,,9.8,9.25,2021
2006200,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.5,5.75,8.25,,,,2.6,8.25,2021
2006201,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,5.5,,,7.5,,3.75,9.4,,2021
2006202,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,,,5.5,,3.75,8.8,,2021
2006203,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.5,,,6.0,,3.25,9.2,,2021
2006204,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.8,5.5,5.5,8.0,,,,2.6,8.5,2021
2006205,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.5,,,5.75,,5.0,4.0,,2021
2006206,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.5,,,6.25,,6.25,5.4,,2021
2006207,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.25,7.75,7.5,,,,3.6,9.0,2021
2006208,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,3.25,,,5.5,,3.75,6.6,,2021
2006209,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,5.25,3.0,5.75,,,,4.2,8.0,2021
2006210,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.5,,,6.5,,3.25,6.2,,2021
2006211,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.4,4.5,5.25,8.0,,,,4.4,9.75,2021
2006212,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.5,5.25,7.0,,,,4.6,7.25,2021
2006213,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.75,7.0,6.75,,,,7.4,8.75,2021
2006214,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,4.0,5.0,5.5,,,,4.2,8.0,2021
2006215,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.0,,,7.0,,7.25,4.0,,2021
2006216,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,4.5,,,6.75,,5.75,4.6,,2021
2006217,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.25,8.0,7.0,,,,2.4,8.5,2021
2006218,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.25,8.25,8.0,,,,3.8,10.0,2021
2006219,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,,,4.75,,6.25,9.0,,2021
2006220,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.75,,,3.75,,4.5,5.0,,2021
2006221,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.5,3.75,6.5,,,,7.6,8.5,2021
2006222,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.0,5.25,2.25,6.75,,,,6.0,7.5,2021
2006224,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.25,,,6.5,,4.5,4.8,,2021
2006225,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.0,,,8.0,,7.75,7.0,,2021
2006226,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,4.5,6.25,,,,8.4,9.0,2021
2006227,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,,,5.75,,4.5,5.0,,2021
2006228,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,5.0,4.5,6.5,,,,2.4,6.25,2021
2006229,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,5.75,3.75,6.0,,,,4.8,8.25,2021
2006230,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.25,6.0,8.5,,,,8.6,9.75,2021
2006231,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,,,7.0,,5.75,4.0,,2021
2006232,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,4.25,7.5,6.75,,,,3.6,8.5,2021
2006233,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,4.0,6.25,8.5,,,,3.4,9.25,2021
2006234,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.25,3.75,7.0,,,,3.6,8.75,2021
2006235,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.0,,,6.75,,6.25,3.6,,2021
2006236,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,5.75,4.5,3.25,,,,3.8,5.75,2021
2006237,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.0,,,4.75,,5.0,8.8,,2021
2006238,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,3.25,5.25,5.0,,,,2.6,9.25,2021
2006239,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.25,,,5.5,,5.25,4.0,,2021
2006240,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.25,4.25,6.5,,,,7.2,8.75,2021
2006241,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.5,4.75,7.25,,,,6.6,9.25,2021
2006242,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,4.25,,,6.75,,5.5,6.6,,2021
2006244,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,4.5,4.75,6.5,,,,3.8,7.25,2021
2006245,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,5.25,4.25,6.25,,,,3.6,7.5,2021
2006246,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,6.5,4.75,6.5,,,,4.2,8.25,2021
2006247,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.75,6.75,7.75,,,,7.6,9.5,2021
2006248,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,,,6.0,,3.75,3.6,,2021
2006249,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,7.25,5.5,8.0,,,,3.2,9.0,2021
2006250,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.0,5.75,6.0,6.75,,,,4.4,8.75,2021
2006251,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,5.25,7.5,8.0,,,,7.2,9.5,2021
2006252,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.0,,,5.75,,3.75,8.8,,2021
2006253,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.25,,,6.75,,3.25,7.2,,2021
2006255,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.4,4.0,5.0,7.0,,,,3.8,7.75,2021
2006256,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.75,5.0,5.75,,,,8.6,8.25,2021
2006257,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,3.75,,,5.0,,5.75,3.6,,2021
2006258,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,3.75,,,6.5,,5.0,10.0,,2021
2006259,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,5.75,,,6.25,,3.5,9.2,,2021
2006260,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,6.0,5.5,6.5,,,,3.8,9.0,2021
2006261,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.0,,,5.5,,5.0,9.4,,2021
2006262,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.75,,,7.0,,6.25,8.8,,2021
2006263,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.75,7.0,6.5,,,,4.2,9.75,2021
2006264,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.5,7.75,7.5,,,,7.6,8.5,2021
2006265,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.5,,,8.25,,8.0,,,2021
2006266,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,6.0,7.25,,,,9.8,8.5,2021
2006267,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,7.0,8.0,,,,9.6,9.5,2021
2006268,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,6.75,4.5,6.5,,,,3.6,8.5,2021
2006269,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.75,4.75,7.0,,,,3.6,9.0,2021
2006270,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.4,5.75,3.75,5.75,,,,2.4,7.5,2021
2006271,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,,,3.75,,3.5,3.0,,2021
2006272,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,7.75,9.25,,,,,10.0,2021
2006273,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,8.0,6.75,6.5,,,,6.6,9.0,2021
2006274,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,5.5,,,7.25,,5.5,8.6,,2021
2006275,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.5,7.75,8.25,,,,7.2,9.5,2021
2006276,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,5.75,6.25,7.75,,,,3.8,9.5,2021
2006277,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,5.5,6.5,7.75,,,,3.6,9.25,2021
2006278,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.25,5.0,7.75,,,,7.0,9.75,2021
2006279,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.0,7.75,8.0,,,,,8.75,2021
2006280,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,7.0,,7.25,7.6,,2021
2006281,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,,,6.75,,5.0,4.4,,2021
2006282,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7.25,4.0,6.75,,,,8.6,9.5,2021
2006283,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,5.75,6.25,,,,2.8,8.5,2021
2006284,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,5.5,4.25,7.0,,,,9.6,8.0,2021
2006285,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,,,7.0,,5.5,,,2021
2006286,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.0,,,4.25,,5.5,6.2,,2021
2006287,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,4.75,4.25,7.0,,,,3.2,7.75,2021
2006288,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,4.75,3.25,6.75,,,,4.4,8.0,2021
2006289,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,5.5,3.25,6.5,,,,3.2,7.5,2021
2006290,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,4.75,4.5,6.75,,,,,9.0,2021
2006291,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,5.25,3.25,6.25,,,,4.0,7.75,2021
2006292,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.25,6.75,7.25,,,,3.0,9.75,2021
2006293,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.0,6.0,8.25,,,,6.4,8.25,2021
2006294,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.5,5.5,7.75,,,,5.2,9.25,2021
2006295,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.5,7.75,7.0,,,,5.0,9.5,2021
2006296,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,4.75,,,6.25,,5.25,8.0,,2021
2006297,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,5.5,4.75,6.25,,,,5.2,8.0,2021
2006298,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.0,,,6.0,,4.5,4.8,,2021
2006299,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,5.0,,,5.25,,3.75,8.4,,2021
2006300,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5.25,,,7.0,,7.75,7.0,,2021
2006301,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.25,,,4.0,,4.0,5.6,,2021
2006302,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,3.75,7.25,7.25,,,,4.6,9.0,2021
2006303,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.0,5.25,7.5,,,,9.4,8.25,2021
2006304,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.5,,,7.5,,7.5,5.0,,2021
2006305,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,5.5,3.25,6.25,,,,7.2,8.5,2021
2006306,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.25,3.25,6.5,,,,5.4,7.75,2021
2006307,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,5.25,4.5,6.75,,,,3.6,9.0,2021
2006308,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.0,4.0,6.5,,,,4.0,8.5,2021
2006309,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,5.25,6.25,6.5,,,,6.2,9.25,2021
2006310,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,4.75,3.25,5.5,,,,2.0,8.5,2021
2006311,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,4.0,7.25,,,,3.4,8.75,2021
2006312,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,4.75,,,5.75,,5.75,6.2,,2021
2006313,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,3.0,,,7.25,,5.25,5.0,,2021
2006314,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.0,,,8.0,,5.75,7.8,,2021
2006315,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,8.5,7.75,,,,9.8,10.0,2021
2006316,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.75,,,6.75,,7.25,,,2021
2006317,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,6.0,8.25,,,,,9.25,2021
2006318,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.0,,,5.75,,6.75,5.8,,2021
2006319,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,3.25,,,5.25,,6.5,9.2,,2021
2006320,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.0,,,6.25,,5.5,7.4,,2021
2006321,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.0,8.5,8.75,,,,3.6,9.75,2021
2006322,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.0,6.25,8.5,,,,8.0,8.5,2021
2006323,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,6.25,,7.0,4.6,,2021
2006324,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,7.5,5.25,6.0,,,,6.0,8.0,2021
2006325,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.25,5.75,6.5,,,,6.8,9.0,2021
2006326,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.0,,,6.5,,3.75,8.2,,2021
2006327,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.5,4.25,8.25,,,,9.2,9.25,2021
2006328,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.75,,,6.75,,6.0,8.4,,2021
2006329,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,,,6.75,,7.0,7.0,,2021
2006330,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,5.5,7.0,,,,6.0,8.5,2021
2006332,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.25,,,6.5,,4.75,5.6,,2021
2006333,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.25,,,6.0,,6.5,4.8,,2021
2006334,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.25,4.5,7.0,,,,5.0,8.5,2021
2006335,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.5,6.0,6.25,,,,9.2,8.75,2021
2006336,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.25,,,7.0,,5.5,7.0,,2021
2006337,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,4.25,,,6.75,,5.5,5.6,,2021
2006338,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,6.75,5.25,8.0,,,,4.0,9.25,2021
2006339,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.0,,,6.75,,7.25,4.4,,2021
2006340,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.0,6.75,8.25,,,,9.2,9.25,2021
2006341,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.0,4.75,7.75,,,,5.0,9.5,2021
2006342,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.25,5.0,7.5,,,,6.2,9.5,2021
2006343,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,5.0,,,4.5,,4.5,5.6,,2021
2006344,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,4.0,,,5.25,,4.25,2.6,,2021
2006345,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,4.0,7.25,,,,9.4,7.75,2021
2006346,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,6.25,3.25,6.25,,,,4.0,8.25,2021
2006347,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.0,,,6.0,,7.25,,,2021
2006348,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8.0,,,4.75,,6.5,3.4,,2021
2006349,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.5,,,3.5,,4.25,8.4,,2021
2006350,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,7.25,9.25,8.0,,,,9.8,9.5,2021
2006351,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.5,6.5,8.5,,,,3.4,9.5,2021
2006352,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.0,4.75,,,6.75,,4.25,7.0,,2021
2006353,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.4,5.75,4.75,6.25,,,,2.4,7.75,2021
2006354,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.75,6.25,7.75,,,,,9.75,2021
2006355,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.0,6.0,7.0,,,,3.8,9.25,2021
2006356,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,5.75,3.25,6.5,,,,4.4,6.75,2021
2006357,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,6.75,3.0,7.25,,,,2.4,8.75,2021
2006358,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,4.0,,,7.0,,4.5,9.0,,2021
2006359,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.5,5.0,7.0,,,,6.2,9.75,2021
2006360,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.5,2.75,7.0,,,,2.6,9.25,2021
2006361,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,6.5,,,7.5,,6.25,9.2,,2021
2006362,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.75,4.25,7.5,,,,7.0,8.25,2021
2006363,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.0,6.75,,,5.75,,5.75,5.8,,2021
2006364,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,8.0,5.5,8.5,,,,9.2,9.5,2021
2006365,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.0,7.25,,,8.0,,6.75,6.0,,2021
2006366,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,4.25,5.75,6.5,,,,5.2,9.0,2021
2006367,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,,,7.5,,6.0,3.6,,2021
2006368,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,,,5.5,,7.5,9.6,,2021
2006369,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.25,,,4.5,,5.0,4.2,,2021
2006370,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.0,,,7.5,,7.25,6.4,,2021
2006371,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.0,5.25,,,3.75,,2.75,6.4,,2021
2006372,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.0,,,5.75,,6.75,5.6,,2021
2006373,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,4.25,,,5.25,,4.5,7.4,,2021
2006374,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,5.5,,,4.5,,8.25,9.6,,2021
2006375,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,7.0,2.25,6.25,,,,4.0,5.75,2021
2006376,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.0,5.0,5.25,7.25,,,,2.0,8.0,2021
2006377,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,5.75,3.5,5.5,,,,4.0,9.0,2021
2006378,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.5,,,7.5,,5.75,9.4,,2021
