SBD,Năm thi,Best_Combo,Best_Combo_Score
2000957,2023,C19,23.75
2000958,2023,D01,25.3
2000959,2023,D01,22.55
2000960,2023,A01,26.0
2000961,2023,D01,23.6
2000962,2023,C19,21.25
2000963,2023,D14,25.5
2000964,2023,C19,18.25
2000965,2023,,
2000966,2023,C19,22.25
2000967,2023,C19,19.25
2000968,2023,D01,25.25
2000969,2023,D01,24.65
2000970,2023,A01,21.3
2000971,2023,C19,26.0
2000972,2023,C19,25.5
2000973,2023,D14,23.8
2000974,2023,D01,24.15
2000975,2023,C19,23.25
2000976,2023,C19,22.75
2000977,2023,C00,15.5
2000978,2023,C19,23.75
2000979,2023,D01,24.200000000000003
2000980,2023,C19,23.25
2000981,2023,C19,25.5
2000982,2023,D01,16.200000000000003
2000983,2023,A01,22.7
2000984,2023,A01,23.8
2000985,2023,D01,24.700000000000003
2000986,2023,,
2000987,2023,D01,22.95
2000988,2023,D01,23.15
2000989,2023,C19,26.0
2000990,2023,D01,20.05
2000991,2023,A01,18.45
2000992,2023,D01,20.75
2000993,2023,D01,24.450000000000003
2000994,2023,D01,17.7
2000995,2023,A01,25.3
2000996,2023,D01,24.45
2000997,2023,D01,22.85
2000998,2023,D01,18.5
2000999,2023,D01,26.4
2001000,2023,A01,27.75
2001001,2023,C19,19.25
2001002,2023,D01,21.200000000000003
2001003,2023,C19,16.5
2001004,2023,C19,15.5
2001005,2023,A01,25.65
2001006,2023,D01,24.200000000000003
2001007,2023,A01,24.65
2001008,2023,A01,25.849999999999998
2001009,2023,C19,20.75
2001010,2023,A01,16.8
2001011,2023,,
2001012,2023,A01,24.35
2001013,2023,C19,20.25
2001014,2023,A01,26.5
2001015,2023,C19,25.0
2001016,2023,D01,25.6
2001017,2023,A01,21.15
2001018,2023,D01,25.0
2001019,2023,C19,20.5
2001020,2023,D01,23.3
2001021,2023,C19,17.0
2001022,2023,D14,24.1
2001023,2023,C19,24.75
2001024,2023,D14,25.0
2001025,2023,C19,25.75
2001026,2023,,
2001027,2023,C19,22.0
2001028,2023,C19,16.25
2001029,2023,C19,25.5
2001030,2023,C19,21.75
2001031,2023,C19,19.5
2001032,2023,A01,24.2
2001033,2023,A01,14.65
2001034,2023,A01,27.15
2001035,2023,A01,24.5
2001036,2023,C19,19.5
2001037,2023,A01,24.35
2001038,2023,D01,23.85
2001039,2023,D01,23.0
2001040,2023,D01,16.65
2001041,2023,C19,24.0
2001042,2023,C19,18.0
2001043,2023,D01,21.35
2001044,2023,A01,20.95
2001045,2023,D01,22.2
2001046,2023,C19,18.5
2001047,2023,,
2001048,2023,C19,21.5
2001049,2023,C19,21.5
2001050,2023,C19,22.75
2001051,2023,A01,24.45
2001052,2023,D01,24.6
2001053,2023,,
2001054,2023,A01,24.4
2001055,2023,D14,25.1
2001056,2023,C19,16.75
2001057,2023,D01,25.05
2001058,2023,C19,25.0
2001059,2023,D01,25.15
2001060,2023,A01,25.65
2001061,2023,A01,23.25
2001062,2023,D01,23.75
2001063,2023,D01,22.0
2001064,2023,A01,25.549999999999997
2001065,2023,C19,22.5
2001066,2023,A01,22.799999999999997
2001067,2023,D01,21.0
2001068,2023,C19,24.75
2001069,2023,C19,20.25
2001070,2023,C19,14.75
2001071,2023,C19,20.0
2001072,2023,A01,23.3
2001073,2023,A01,24.450000000000003
2001074,2023,,
2001075,2023,C19,20.75
2001076,2023,A01,25.85
2001077,2023,D01,26.650000000000002
2001078,2023,A01,25.15
2001079,2023,A01,24.9
2001080,2023,A01,27.5
2001081,2023,D01,24.5
2001082,2023,D01,22.4
2001083,2023,C00,18.0
2001084,2023,C19,17.5
2001085,2023,D01,23.2
2001086,2023,D01,22.5
2001087,2023,D01,15.6
2001088,2023,A01,13.149999999999999
2001089,2023,,
2001090,2023,C19,23.0
2001091,2023,D01,23.0
2001092,2023,A01,21.8
2001093,2023,,
2001094,2023,A01,25.05
2001095,2023,,
2001096,2023,D01,19.9
2001097,2023,D01,22.6
2001098,2023,D14,25.5
2001099,2023,,
2001100,2023,D01,22.35
2001101,2023,A01,22.35
2001102,2023,D01,25.7
2001103,2023,,
2001104,2023,C19,27.5
2001105,2023,C19,20.5
2001106,2023,C19,24.0
2001107,2023,C19,18.0
2001108,2023,C19,16.5
2001109,2023,D01,17.0
2001110,2023,A01,25.0
2001111,2023,,
2001112,2023,D01,24.799999999999997
2001113,2023,D01,12.7
2001114,2023,A01,25.549999999999997
2001115,2023,C19,20.0
2001116,2023,D01,24.65
2001117,2023,,
2001118,2023,A01,23.2
2001119,2023,A01,24.0
2001120,2023,C19,16.5
2001121,2023,A01,25.65
2001122,2023,D01,21.35
2001123,2023,C19,19.0
2001124,2023,A01,24.299999999999997
2001125,2023,,
2001126,2023,A01,25.1
2001127,2023,D01,24.3
2001128,2023,A01,20.5
2001129,2023,C19,23.5
2001130,2023,D01,20.7
2001131,2023,C19,26.0
2001132,2023,A01,23.65
2001133,2023,D01,22.9
2001134,2023,D01,25.549999999999997
2001135,2023,,
2001136,2023,D01,23.4
2001137,2023,D01,25.6
2001138,2023,D01,25.15
2001139,2023,C19,25.0
2001140,2023,C19,21.0
2001141,2023,D01,22.200000000000003
2001142,2023,A01,22.1
2001143,2023,D01,24.6
2001144,2023,C19,19.75
2001145,2023,D01,15.149999999999999
2001146,2023,C19,21.0
2001147,2023,D01,19.1
2001148,2023,A01,25.65
2001149,2023,,
2001150,2023,C19,23.0
2001151,2023,A01,23.75
2001152,2023,D01,21.15
2001153,2023,C19,21.0
2001154,2023,A01,18.7
2001155,2023,C19,24.5
2001156,2023,,
2001157,2023,C19,20.25
2001158,2023,C19,22.5
2001159,2023,,
2001160,2023,D14,27.15
2001161,2023,D01,26.1
2001162,2023,C19,20.0
2001163,2023,D01,25.4
2001164,2023,,
2001165,2023,A01,27.6
2001166,2023,,
2001167,2023,A01,24.05
2001168,2023,D01,23.950000000000003
2001169,2023,C19,20.5
2001170,2023,A01,15.2
2001171,2023,C19,23.5
2001172,2023,A01,25.900000000000002
2001173,2023,,
2001174,2023,C19,23.5
2001175,2023,D01,23.25
2001176,2023,D01,22.9
2001177,2023,D01,24.049999999999997
2001178,2023,D01,21.2
2001179,2023,C19,25.25
2001180,2023,,
2001181,2023,C19,15.5
2001182,2023,D01,14.700000000000001
2001183,2023,C19,23.0
2001184,2023,A01,23.0
2001185,2023,C19,14.75
2001186,2023,A01,22.75
2001187,2023,D14,24.4
2001188,2023,A01,24.049999999999997
2001189,2023,D01,25.45
2001190,2023,A01,19.6
2001191,2023,D01,18.8
2001192,2023,A01,17.95
2001193,2023,D01,25.700000000000003
2001194,2023,A01,25.049999999999997
2001195,2023,A01,24.5
2001196,2023,C19,19.25
2001197,2023,,
2001198,2023,A01,22.5
2001199,2023,A01,22.55
2001200,2023,C19,22.75
2001201,2023,D01,13.399999999999999
2001202,2023,C19,20.75
2001203,2023,C19,16.0
2001204,2023,D14,23.6
2001205,2023,A01,23.55
2001206,2023,A01,26.15
2001207,2023,A01,23.95
2001208,2023,D01,23.85
2001209,2023,A01,25.3
2001210,2023,C19,17.25
2001211,2023,A01,24.549999999999997
2001212,2023,A01,22.65
2001213,2023,A01,23.4
2001214,2023,A01,25.7
2001215,2023,A01,25.6
2001216,2023,A01,25.200000000000003
2001217,2023,A01,25.25
2001218,2023,D01,16.7
2001219,2023,C19,27.25
2001220,2023,D01,25.7
2001221,2023,C19,17.5
2001222,2023,C19,16.0
2001223,2023,A01,26.9
2001224,2023,C19,22.25
2001225,2023,C19,25.75
2001226,2023,,
2001227,2023,D01,16.9
2001228,2023,D01,24.45
2001229,2023,C19,20.0
2001230,2023,C19,13.75
2001231,2023,C19,18.25
2001232,2023,A01,23.15
2001233,2023,C19,19.5
2001234,2023,C19,22.75
2001235,2023,C19,19.0
2001236,2023,A01,23.299999999999997
2001237,2023,D01,24.9
2001238,2023,D01,21.6
2001239,2023,A01,17.05
2001240,2023,C19,21.0
2001241,2023,D01,20.6
2001242,2023,C19,20.25
2001243,2023,D01,23.65
2001244,2023,A01,22.7
2001245,2023,D01,24.45
2001246,2023,D01,13.7
2001247,2023,D01,21.05
2001248,2023,D01,19.05
2001249,2023,C19,24.25
2001250,2023,C19,23.25
2001251,2023,A01,23.05
2001252,2023,C19,24.5
2001253,2023,A01,21.05
2001254,2023,D01,17.0
2001255,2023,C19,22.5
2001256,2023,A01,21.0
2001257,2023,D01,24.2
2001258,2023,A01,22.25
2001259,2023,D01,22.200000000000003
2001260,2023,C19,20.75
2001261,2023,C19,16.0
2001262,2023,C19,21.0
2001263,2023,D01,21.15
2001264,2023,C19,19.5
2001265,2023,C19,20.0
2001266,2023,C19,24.25
2001267,2023,D01,19.2
2001268,2023,D01,21.3
2001269,2023,D01,17.549999999999997
2001270,2023,C19,17.75
2001271,2023,C19,23.0
2001272,2023,D01,22.25
2001273,2023,D01,20.0
2001274,2023,A01,14.899999999999999
2001275,2023,D01,19.6
2001276,2023,D01,23.4
2001277,2023,D01,19.55
2001278,2023,D01,25.450000000000003
2001279,2023,D01,21.5
2001280,2023,D01,21.4
2001281,2023,A01,19.85
2001282,2023,C19,20.25
2001283,2023,D01,21.700000000000003
2001284,2023,D01,24.5
2001285,2023,C19,25.25
2001286,2023,D01,18.7
2001287,2023,A01,16.65
2001288,2023,C19,23.75
2001289,2023,D01,20.1
2001290,2023,A01,24.05
2001291,2023,C00,17.0
2001292,2023,D01,20.2
2001293,2023,A01,26.5
2001294,2023,A01,19.6
2001295,2023,D01,20.55
2001296,2023,C19,18.0
2001297,2023,D01,19.75
2001298,2023,D01,24.799999999999997
2001299,2023,D01,23.3
2001300,2023,D14,19.6
2001301,2023,D01,21.55
2001302,2023,C19,23.5
2001303,2023,D01,24.200000000000003
2001304,2023,D01,22.25
2001305,2023,C19,23.75
2001306,2023,D01,17.55
2001307,2023,D01,22.8
2001308,2023,C19,26.0
2001309,2023,C19,23.75
2001310,2023,D01,23.75
2001311,2023,D01,21.65
2001312,2023,A01,23.700000000000003
2001313,2023,C19,19.5
2001314,2023,C19,22.75
2001315,2023,C19,19.5
2001316,2023,A01,21.95
2001317,2023,A01,16.5
2001318,2023,A01,25.55
2001319,2023,C19,20.5
2001320,2023,C19,20.25
2001321,2023,C19,18.75
2001322,2023,C19,19.75
2001323,2023,C19,21.0
2001324,2023,C19,15.0
2001325,2023,A01,20.85
2001326,2023,A01,23.0
2001327,2023,C19,17.75
2001328,2023,C19,23.75
2001329,2023,D01,20.4
2001330,2023,A01,22.75
2001331,2023,D01,23.0
2001332,2023,D01,21.2
2001333,2023,D01,18.05
2001334,2023,D01,23.0
2001335,2023,D01,16.55
2001336,2023,C19,22.5
2001337,2023,D01,18.4
2001338,2023,D01,26.5
2001339,2023,D01,17.9
2001340,2023,D01,16.7
2001341,2023,C19,22.0
2001342,2023,C19,20.25
2001343,2023,C19,17.75
2001344,2023,A01,15.95
2001345,2023,A01,19.75
2001346,2023,A01,23.65
2001347,2023,A01,21.85
2001348,2023,C19,17.5
2001349,2023,A01,17.4
2001350,2023,D01,20.6
2001351,2023,D14,19.9
2001352,2023,D01,22.1
2001353,2023,A01,18.85
2001354,2023,C19,20.0
2001355,2023,D01,20.55
2001356,2023,D01,17.75
2001357,2023,D01,19.0
2001358,2023,C19,22.5
2001359,2023,C19,23.0
2001360,2023,D01,21.1
2001361,2023,C19,20.25
2001362,2023,A01,23.25
2001363,2023,D01,19.4
2001364,2023,C19,19.5
2001365,2023,D01,20.1
2001366,2023,C19,21.5
2001367,2023,C19,17.75
2001368,2023,D01,17.0
2001369,2023,C19,20.5
2001370,2023,D01,19.700000000000003
2001371,2023,C19,21.75
2001372,2023,D01,18.7
2001373,2023,C19,14.25
2001374,2023,C19,20.25
2001375,2023,C19,22.25
2001376,2023,C19,16.25
2001377,2023,C19,18.5
2001378,2023,D01,23.25
2001379,2023,C19,14.25
2001380,2023,A01,21.700000000000003
2001381,2023,D14,18.8
2001382,2023,A01,22.299999999999997
2001383,2023,D01,18.05
2001384,2023,A01,18.099999999999998
2001385,2023,A01,22.25
2001386,2023,D01,19.6
2001387,2023,A01,22.55
2001388,2023,D01,24.6
2001389,2023,D01,18.8
2001390,2023,C19,20.75
2001391,2023,D14,25.6
2001392,2023,A01,23.65
2001393,2023,D01,23.799999999999997
2001394,2023,D01,23.5
2001395,2023,C19,23.25
2001396,2023,C19,20.25
2001397,2023,C19,18.5
2001398,2023,C19,24.5
2001399,2023,C19,23.75
2001400,2023,D01,23.95
2001401,2023,A01,25.200000000000003
2001402,2023,D01,17.85
2001403,2023,D01,17.35
2001404,2023,C19,21.0
2001405,2023,D01,22.7
2001406,2023,A01,22.55
2001407,2023,C19,17.5
2001408,2023,A01,19.6
2001409,2023,A01,21.25
2001410,2023,C19,20.25
2001411,2023,C19,23.0
2001412,2023,D01,17.45
2001413,2023,C19,21.25
2001414,2023,D01,20.0
2001415,2023,A01,23.25
2001417,2023,C19,24.25
2001418,2023,D01,23.0
2001419,2023,C19,17.5
2001420,2023,C19,19.0
2001421,2023,C19,21.75
2001422,2023,D01,20.35
2001423,2023,A01,19.799999999999997
2001424,2023,D01,23.85
2001425,2023,C19,19.0
2001426,2023,D01,19.65
2001427,2023,D01,18.2
2001428,2023,C19,24.25
2001429,2023,C19,22.5
2001430,2023,C19,23.25
2001431,2023,D01,19.65
2001432,2023,D01,24.55
2001433,2023,D01,23.5
2001434,2023,D01,22.85
2001435,2023,C19,19.25
2001436,2023,D01,17.65
2001437,2023,D01,24.450000000000003
2001438,2023,C19,23.25
2001439,2023,D01,21.35
2001440,2023,D01,21.85
2001441,2023,C19,18.25
2001442,2023,C19,20.75
2001443,2023,A01,21.549999999999997
2001444,2023,D01,21.75
2001445,2023,C19,23.75
2001446,2023,C19,22.25
2001447,2023,D01,24.0
2001448,2023,D01,14.8
2001449,2023,C19,24.5
2001450,2023,A01,14.850000000000001
2001451,2023,D01,19.2
2001452,2023,D01,22.05
2001453,2023,A01,24.5
2001454,2023,C19,20.75
2001455,2023,C19,23.75
2001456,2023,D01,23.6
2001457,2023,A01,11.9
2001458,2023,D01,17.15
2001459,2023,A01,19.15
2001460,2023,D01,18.5
2001461,2023,A01,18.75
2001462,2023,A01,21.0
2001463,2023,C19,18.75
2001464,2023,D01,18.7
2001465,2023,C19,19.0
2001466,2023,C19,23.25
2001467,2023,A01,20.75
2001468,2023,D01,21.4
2001469,2023,C19,22.75
2001470,2023,A01,25.15
2001471,2023,C19,14.0
2001472,2023,C19,19.0
2001473,2023,D01,19.4
2001474,2023,C19,22.75
2001475,2023,C19,22.5
2001476,2023,C19,26.0
2001477,2023,D01,20.75
2001478,2023,C19,23.0
2001479,2023,C00,14.0
2001480,2023,D01,22.2
2001481,2023,D14,22.5
2001482,2023,D01,19.2
2001483,2023,C19,20.25
2001484,2023,D01,20.200000000000003
2001485,2023,C19,16.0
2001486,2023,D01,18.25
2001487,2023,C19,15.75
2001488,2023,A01,24.1
2001489,2023,D01,19.55
2001490,2023,C19,23.0
2001491,2023,C19,17.0
2001492,2023,A01,22.5
2001493,2023,A01,21.85
2001494,2023,C19,22.5
2001495,2023,A01,20.6
2001496,2023,C19,20.0
2001497,2023,A01,18.15
2001498,2023,A01,20.2
2001499,2023,D01,20.0
2001500,2023,C19,16.0
2001501,2023,C19,19.5
2001502,2023,C19,17.5
2001503,2023,A01,23.05
2001504,2023,D01,23.0
2001505,2023,C19,18.25
2001506,2023,D01,19.700000000000003
2001507,2023,D01,19.9
2001508,2023,D01,23.0
2001509,2023,A01,21.75
2001510,2023,A01,25.45
2001511,2023,D01,18.75
2001512,2023,D01,15.75
2001513,2023,D01,22.7
2001514,2023,A01,19.799999999999997
2001515,2023,D01,18.85
2001516,2023,D01,20.25
2001517,2023,D01,22.15
2001518,2023,D01,16.6
2001519,2023,D01,25.0
2001520,2023,D01,16.9
2001521,2023,D01,20.1
2001522,2023,D01,20.75
2001523,2023,C19,21.25
2001524,2023,D14,23.55
2001525,2023,D14,20.2
2001526,2023,C19,14.25
2001527,2023,C19,19.0
2001528,2023,D01,22.55
2001529,2023,C19,26.75
2001530,2023,D01,22.8
2001531,2023,C19,19.25
2001532,2023,C19,22.5
2001533,2023,C19,25.5
2001534,2023,C19,23.5
2001535,2023,D01,21.45
2001536,2023,D01,23.6
2001537,2023,D01,21.95
2001538,2023,C19,22.25
2001539,2023,C19,18.5
2001540,2023,C19,21.75
2001541,2023,D01,18.15
2001542,2023,C19,20.25
2001543,2023,D01,21.7
2001544,2023,A01,20.7
2001545,2023,D01,17.35
2001546,2023,D01,19.4
2001547,2023,D01,17.9
2001548,2023,D01,22.15
2001549,2023,D01,17.0
2001550,2023,D01,20.0
2001551,2023,D01,19.25
2001552,2023,D01,23.5
2001553,2023,D01,21.0
2001554,2023,C19,23.25
2001555,2023,D01,19.299999999999997
2001556,2023,D01,18.85
2001557,2023,D14,21.6
2001558,2023,C19,22.75
2001559,2023,D14,22.95
2001560,2023,C19,20.75
2001561,2023,D01,22.700000000000003
2001562,2023,D01,19.95
2001563,2023,D01,22.85
2001564,2023,D01,17.8
2001565,2023,C19,20.5
2001566,2023,A01,18.55
2001567,2023,D01,20.5
2001568,2023,C19,19.5
2001569,2023,C19,24.25
2001570,2023,D01,22.4
2001571,2023,C19,23.0
2001572,2023,D01,20.75
2001573,2023,A01,24.049999999999997
2001574,2023,C19,23.75
2001575,2023,D01,19.35
2001576,2023,C19,16.25
2001577,2023,D01,24.05
2001578,2023,C19,21.0
2001579,2023,A01,20.5
2001580,2023,C19,24.0
2001581,2023,C19,21.25
2001582,2023,D01,20.85
2001583,2023,A01,19.5
2001584,2023,C19,21.75
2001585,2023,C19,23.75
2001586,2023,C19,25.5
2001587,2023,C19,23.5
2001588,2023,D01,23.45
2001589,2023,D01,21.75
2001590,2023,D01,20.25
2001591,2023,A01,24.15
2001592,2023,D01,19.0
2001593,2023,A01,20.95
2001594,2023,A01,17.65
2001595,2023,A01,21.15
2001596,2023,D01,18.799999999999997
2001597,2023,D01,20.6
2001598,2023,C19,21.5
2001599,2023,C19,23.0
2001600,2023,C19,22.5
2001601,2023,D01,13.05
2001602,2023,D01,19.2
2001603,2023,A01,19.5
2001604,2023,A01,17.200000000000003
2001605,2023,D01,21.15
2001606,2023,D01,24.9
2001607,2023,C19,21.25
2001608,2023,D01,21.45
2001609,2023,D01,21.7
2001610,2023,D01,16.95
2001611,2023,A01,22.65
2001612,2023,C19,19.75
2001613,2023,C19,26.25
2001614,2023,C19,22.5
2001615,2023,D01,19.75
2001616,2023,D01,17.45
2001617,2023,C19,18.75
2001618,2023,C19,20.5
2001619,2023,C19,19.5
2001620,2023,D01,23.85
2001621,2023,D01,19.75
2001622,2023,C19,21.5
2001623,2023,D01,21.45
2001624,2023,D01,24.6
2001625,2023,C19,18.5
2001626,2023,D01,19.55
2001627,2023,D01,21.7
2001628,2023,D01,19.95
2001629,2023,A01,21.2
2001630,2023,D01,20.1
2001631,2023,D01,18.2
2001632,2023,D01,19.0
2001633,2023,D01,22.75
2001634,2023,D01,21.95
2001635,2023,D01,14.15
2001636,2023,C19,20.25
2001637,2023,C19,24.75
2001638,2023,D01,17.5
2001639,2023,D01,23.35
2001640,2023,D01,22.6
2001641,2023,C19,22.5
2001642,2023,C19,17.0
2001643,2023,C19,22.5
2001644,2023,D01,25.5
2001645,2023,D01,20.05
2001646,2023,D01,22.9
2001647,2023,C19,17.75
2001648,2023,C19,22.5
2001649,2023,D01,13.9
2001650,2023,D01,23.45
2001651,2023,C19,22.75
2001652,2023,D01,20.3
2001653,2023,D01,18.55
2001654,2023,A01,16.95
2001655,2023,A01,17.4
2001656,2023,A01,23.8
2001657,2023,C19,21.25
2001658,2023,D01,16.799999999999997
2001659,2023,D01,22.05
2001660,2023,C19,19.75
2001661,2023,D01,18.95
2001662,2023,A01,23.349999999999998
2001663,2023,A01,23.05
2001664,2023,D01,21.4
2001665,2023,A01,24.45
2001666,2023,A01,21.0
2001667,2023,D01,23.9
2001668,2023,C19,22.25
2001669,2023,C19,18.75
2001670,2023,A01,18.75
2001671,2023,C19,21.0
2001672,2023,C19,18.5
2001673,2023,D01,23.0
2001674,2023,D01,20.5
2001675,2023,C19,16.0
2001676,2023,C19,18.0
2001677,2023,C19,20.75
2001678,2023,,
2001679,2023,C19,18.75
2001680,2023,D01,18.35
2001681,2023,C19,22.75
2001682,2023,C19,23.25
2001683,2023,D01,17.8
2001684,2023,A01,23.200000000000003
2001685,2023,A01,21.299999999999997
2001686,2023,D01,14.4
2001687,2023,C19,21.0
2001688,2023,C19,20.5
2001689,2023,A01,22.85
2001690,2023,C19,18.75
2001691,2023,C19,20.0
2001692,2023,D01,22.75
2001693,2023,A01,22.700000000000003
2001694,2023,D01,22.8
2001695,2023,C19,21.25
2001696,2023,C19,19.25
2001697,2023,D01,23.15
2001698,2023,C19,19.0
2001699,2023,D01,15.899999999999999
2001700,2023,C19,18.75
2001701,2023,C19,24.25
2001702,2023,C19,20.5
2001703,2023,D01,22.65
2001704,2023,D01,24.700000000000003
2001705,2023,C19,17.75
2001706,2023,C19,23.5
2001707,2023,C19,26.25
2001708,2023,C19,21.5
2001709,2023,C19,25.75
2001710,2023,C19,23.25
2001711,2023,D01,18.3
2001712,2023,D01,20.6
2001713,2023,C19,19.25
2001714,2023,C19,21.25
2001715,2023,C19,25.5
2001716,2023,C19,23.25
2001717,2023,C19,25.5
2001718,2023,C19,23.5
2001719,2023,C19,23.5
2001720,2023,D01,20.8
2001721,2023,C19,18.25
2001722,2023,D01,20.8
2001723,2023,,
2001724,2023,D01,18.7
2001725,2023,D01,18.2
2001726,2023,C19,22.75
2001727,2023,A01,21.2
2001728,2023,A01,20.45
2001729,2023,A01,22.950000000000003
2001730,2023,D01,23.85
2001731,2023,C19,23.25
2001732,2023,A01,15.8
2001733,2023,C19,23.0
2001734,2023,A01,22.45
2001735,2023,A01,22.9
2001736,2023,A01,23.3
2001737,2023,D01,17.8
2001738,2023,D01,23.9
2001739,2023,D01,22.6
2001740,2023,A01,24.55
2001741,2023,A01,20.95
2001742,2023,D01,14.799999999999999
2001743,2023,A01,24.4
2001744,2023,D01,20.2
2001745,2023,D01,18.6
2001746,2023,D01,20.05
2001747,2023,A01,23.45
2001748,2023,C19,17.5
2001749,2023,A01,20.15
2001750,2023,A01,21.4
2001751,2023,D01,16.0
2001752,2023,A01,21.1
2001753,2023,D01,20.4
2001754,2023,C19,20.75
2001755,2023,D01,24.299999999999997
2001756,2023,D01,22.4
2001757,2023,A01,23.549999999999997
2001758,2023,D01,16.4
2001759,2023,A01,21.4
2001760,2023,A01,19.0
2001761,2023,C19,21.75
2001762,2023,C19,19.25
2001763,2023,D01,21.950000000000003
2001764,2023,A01,17.65
2001765,2023,D01,21.299999999999997
2001766,2023,A01,23.7
2001767,2023,A01,19.8
2001768,2023,D01,21.65
2001769,2023,A01,21.2
2001770,2023,A01,12.5
2001771,2023,D01,20.15
2001772,2023,C19,24.25
2001773,2023,C19,20.5
2001774,2023,A01,23.5
2001775,2023,D01,21.1
2001776,2023,A01,22.799999999999997
2001777,2023,D01,25.15
2001778,2023,C19,19.25
2001779,2023,C19,17.0
2001780,2023,D01,16.95
2001781,2023,C19,17.5
2001782,2023,C19,16.75
2001783,2023,D01,24.0
2001784,2023,D01,20.1
2001785,2023,D01,20.35
2001786,2023,D01,20.15
2001787,2023,A01,21.799999999999997
2001788,2023,D01,21.0
2001789,2023,D01,17.55
2001790,2023,C19,23.5
2001791,2023,A01,22.1
2001792,2023,D01,21.65
2001793,2023,C19,24.75
2001794,2023,C19,21.5
2001795,2023,C19,19.75
2001796,2023,D01,25.299999999999997
2001797,2023,C00,6.5
2001798,2023,C19,22.75
2001799,2023,D01,19.05
2001800,2023,C19,20.75
2001801,2023,C19,24.25
2001802,2023,C19,21.0
2001803,2023,C19,20.5
2001804,2023,D01,22.45
2001805,2023,C19,18.75
2001806,2023,C19,24.0
2001807,2023,C19,23.0
2001808,2023,C19,19.75
2001809,2023,C19,23.25
2001810,2023,D01,23.95
2001811,2023,A01,25.3
2001812,2023,A01,24.200000000000003
2001813,2023,C19,20.25
2001814,2023,A01,13.350000000000001
2001815,2023,A01,22.15
2001816,2023,D01,20.0
2001817,2023,C19,21.5
2001818,2023,A01,24.0
2001819,2023,C19,22.75
2001820,2023,D01,20.7
2001821,2023,D01,19.4
2001822,2023,D01,23.0
2001823,2023,A01,21.2
2001824,2023,D01,21.0
2001825,2023,C19,21.0
2001826,2023,C19,19.5
2001827,2023,D01,19.6
2001828,2023,A01,19.3
2001829,2023,C19,23.0
2001830,2023,C19,22.75
2001831,2023,C19,18.75
2001832,2023,D01,15.8
2001833,2023,C19,18.0
2001834,2023,D01,22.95
2001835,2023,D01,22.9
2001836,2023,A01,19.65
2001837,2023,C19,21.5
2001838,2023,A01,24.549999999999997
2001839,2023,C19,21.75
2001840,2023,A01,21.05
2001841,2023,D01,21.5
2001842,2023,A01,22.65
2001843,2023,A01,16.1
2001844,2023,A01,23.8
2001845,2023,D01,21.85
2001846,2023,D14,21.95
2001847,2023,A01,22.9
2001848,2023,D01,23.95
2001849,2023,C19,21.75
2001850,2023,C19,20.5
2001851,2023,D01,11.649999999999999
2001852,2023,D01,17.55
2001853,2023,D01,22.65
2001854,2023,D01,24.5
2001855,2023,C19,18.25
2001856,2023,C19,22.5
2001857,2023,A01,23.1
2001858,2023,D01,19.65
2001859,2023,C19,22.0
2001860,2023,C19,15.75
2001861,2023,D01,13.65
2001862,2023,C19,24.0
2001863,2023,D01,21.65
2001864,2023,C19,20.75
2001865,2023,A01,22.15
2001866,2023,C19,22.25
2001867,2023,C19,18.75
2001868,2023,C19,18.5
2001869,2023,D01,23.95
2001870,2023,A01,21.1
2001871,2023,A01,23.049999999999997
2001872,2023,D01,20.55
2001873,2023,C19,25.25
2001874,2023,C19,21.0
2001875,2023,D14,20.35
2001876,2023,C19,21.75
2001877,2023,D01,22.85
2001878,2023,C19,25.0
2001879,2023,A01,18.45
2001880,2023,C19,18.75
2001881,2023,C19,23.0
2001882,2023,C19,23.25
2001883,2023,D01,25.05
2001884,2023,C19,19.75
2001885,2023,C19,18.25
2001886,2023,C19,24.0
2001887,2023,,
2001888,2023,A01,19.4
2001889,2023,D01,20.75
2001890,2023,C19,19.0
2001891,2023,C19,20.75
